Product_ID,Product_Name,Category,Base_Price,Demand_Elasticity,Seasonal_Factor,Competitor_Price,Inventory_Level,Customer_Rating,Green_Certification
P4333,Biodegradable Phone Case,Personal Care,81.34,-1.06,1.27,15.51,60,3.2,1
P4334,Reusable Water Bottle,Clothing,44.93,-1.43,0.87,72.14,943,4.2,0
P4335,Organic Cotton T-Shirt,Personal Care,79.67,-0.54,1.36,10.79,445,4.6,1
P4336,Compostable Trash Bags,Electronics,19.7,-0.72,1.01,64.64,422,4.9,1
P4337,Solar-Powered Lantern,Clothing,29.71,-0.77,1.15,75.64,617,4.6,0
P4338,Eco-Friendly Notebook,Clothing,74.19,-1.15,0.98,77.22,893,4.9,1
P4339,Solar Charger,Personal Care,42.2,-1.08,1.06,113.11,88,4.8,1
P4340,Organic Wool Socks,Personal Care,78.73,-1.36,0.89,44.62,785,4.2,0
P4341,Eco-Friendly Notebook,Personal Care,57.16,-0.61,1.12,61.73,817,3.8,1
P4342,Reusable Water Bottle,Household,84.3,-0.71,1.43,101.22,919,3.7,0
P4343,Bamboo Toothbrush,Household,28.11,-0.7,1.19,118.82,294,3.4,1
P4344,Organic Wool Socks,Electronics,72.16,-0.88,1.07,56.59,991,3.5,0
P4345,Recycled Paper Planner,Stationery,21.01,-1.34,1.4,48.05,151,3.2,1
P4346,Organic Cotton T-Shirt,Household,17.71,-0.78,1.22,28.09,817,3.7,1
P4347,Biodegradable Phone Case,Electronics,59.35,-1.03,1.1,21.34,830,4.3,0
P4348,Compostable Trash Bags,Household,54.56,-1.42,1.15,85.65,90,3.5,1
P4349,Organic Wool Socks,Personal Care,42.21,-1.27,1.33,77.12,922,3.9,1
P4350,Recycled Paper Planner,Stationery,71.75,-0.53,1.2,93.36,555,3,1
P4351,Compostable Trash Bags,Electronics,45.89,-1.48,0.94,58.07,236,3.8,1
P4352,Solar Charger,Household,28.55,-1.24,1.16,62.08,824,3.3,0
P4353,Organic Cotton T-Shirt,Clothing,18.12,-0.75,1.3,90.32,806,3.6,1
P4354,Solar Charger,Stationery,5.84,-1.07,1.16,117.87,946,3.8,1
P4355,Solar Charger,Electronics,72.88,-1.1,1.5,118.64,388,3.3,1
P4356,Solar Charger,Household,34.77,-1.29,1.18,44.35,672,4.3,1
P4357,Bamboo Toothbrush,Personal Care,88.12,-1.17,1.29,113.83,759,3.7,0
P4358,Compostable Trash Bags,Stationery,76.83,-1.32,1.13,37.18,234,4,0
P4359,Organic Wool Socks,Household,18.81,-0.84,1,35.45,347,3.7,0
P4360,Solar Charger,Electronics,89.18,-1.36,1.31,24.36,697,4,1
P4361,Organic Cotton T-Shirt,Personal Care,55.21,-1,1.1,26.12,566,5,1
P4362,Organic Wool Socks,Stationery,59.97,-1.16,1.33,84.31,278,4.8,1
P4363,Bamboo Toothbrush,Household,74.7,-1.15,0.89,57.03,877,4,1
P4364,Compostable Trash Bags,Personal Care,60.27,-0.86,1.3,30.28,131,4.7,1
P4365,Solar Charger,Electronics,33.96,-0.9,1.43,54.79,900,4.6,1
P4366,Reusable Water Bottle,Clothing,30.43,-1.04,1.16,99.72,249,4.6,1
P4367,Bamboo Toothbrush,Electronics,14.57,-1.08,0.94,107.45,674,4.2,0
P4368,Organic Cotton T-Shirt,Personal Care,80.1,-0.95,1.09,60.15,611,3.7,1
P4369,Compostable Trash Bags,Personal Care,80.5,-0.93,1.21,45.84,610,3.8,1
P4370,Organic Cotton T-Shirt,Personal Care,41.35,-1.01,1.49,89.8,577,3.9,0
P4371,Organic Cotton T-Shirt,Household,69.05,-0.9,0.8,38.68,499,3.1,0
P4372,Compostable Trash Bags,Stationery,99.83,-1.01,1.22,96.73,895,4.7,1
P4373,Organic Cotton T-Shirt,Clothing,18.99,-1.25,1.1,18.5,148,3.2,0
P4374,Compostable Trash Bags,Electronics,63.74,-0.76,1.29,21.83,118,4.8,0
P4375,Compostable Trash Bags,Household,54.82,-1.27,1.12,96.65,925,4.6,0
P4376,Solar-Powered Lantern,Clothing,73.04,-1,1.49,33.7,843,4,0
P4377,Solar Charger,Personal Care,65.92,-0.51,0.86,13.8,910,4.2,0
P4378,Eco-Friendly Notebook,Household,87.32,-0.56,1.21,112.68,832,4.9,1
P4379,Organic Cotton T-Shirt,Personal Care,32.8,-1.05,1.08,47.61,83,3.6,1
P4380,Compostable Trash Bags,Personal Care,88.29,-1.19,1.19,52.51,847,3.5,0
P4381,Solar Charger,Electronics,41.07,-1.34,1.17,73.44,670,4.9,0
P4382,Organic Cotton T-Shirt,Electronics,14.61,-0.96,1.2,65.65,348,3,0
P4383,Solar Charger,Electronics,15.93,-0.61,1.26,21.72,666,4.5,1
P4384,Recycled Paper Planner,Stationery,81.48,-0.71,0.81,89.65,795,3.5,1
P4385,Organic Wool Socks,Clothing,68.66,-0.94,0.95,12.13,993,4.2,0
P4386,Organic Cotton T-Shirt,Clothing,83.2,-0.68,1.5,97.67,903,3.5,0
P4387,Eco-Friendly Notebook,Stationery,27.32,-1.25,1.25,65.69,744,3.1,1
P4388,Biodegradable Phone Case,Electronics,73.58,-1.05,0.88,51.45,240,3.4,0
P4389,Solar Charger,Stationery,15.37,-0.92,1.44,68.45,353,4.5,1
P4390,Eco-Friendly Notebook,Electronics,23.93,-1.04,1.21,98.84,332,4,1
P4391,Compostable Trash Bags,Electronics,33.71,-0.52,1.15,83.1,305,3.3,0
P4392,Solar-Powered Lantern,Electronics,44.19,-1.31,1.12,49.58,170,3.1,0
P4393,Compostable Trash Bags,Household,31.59,-1.08,0.95,85.64,495,3.3,1
P4394,Recycled Paper Planner,Clothing,28.09,-0.95,0.89,30.15,905,4.3,1
P4395,Solar-Powered Lantern,Stationery,65.43,-1.16,1.29,64.68,890,3.2,1
P4396,Organic Wool Socks,Stationery,24.24,-0.95,1.29,79.07,825,3.5,0
P4397,Compostable Trash Bags,Clothing,96.93,-0.81,1.16,6.99,643,3.1,0
P4398,Biodegradable Phone Case,Personal Care,30.92,-0.64,1.28,97.58,446,3.4,0
P4399,Biodegradable Phone Case,Personal Care,65.56,-1.32,1.2,41.96,343,3.3,0
P4400,Recycled Paper Planner,Electronics,35.47,-1.23,0.93,45.14,177,3.2,0
P4401,Compostable Trash Bags,Household,45.18,-1.35,1.29,59.3,473,4.1,1
P4402,Biodegradable Phone Case,Electronics,62.2,-0.53,0.92,54.29,639,3.5,0
P4403,Recycled Paper Planner,Stationery,58.09,-1.27,1.27,63.51,928,3.8,1
P4404,Bamboo Toothbrush,Household,50.35,-1.17,1.07,88.37,614,3.9,0
P4405,Reusable Water Bottle,Electronics,86.32,-1.37,0.88,17.26,530,3.5,0
P4406,Recycled Paper Planner,Clothing,11.07,-0.53,1.34,12.63,566,4.2,1
P4407,Eco-Friendly Notebook,Personal Care,15.76,-1.21,1.23,109.24,403,4.2,1
P4408,Biodegradable Phone Case,Electronics,74.15,-0.96,0.97,8.59,104,3.4,0
P4409,Reusable Water Bottle,Electronics,51.08,-1.04,1.18,47.13,132,4.1,1
P4410,Bamboo Toothbrush,Clothing,91.47,-0.58,0.91,52.37,438,5,1
P4411,Solar-Powered Lantern,Electronics,77.1,-0.91,0.95,63.73,305,3.3,0
P4412,Recycled Paper Planner,Clothing,96.64,-0.74,1.39,15.66,168,3.5,1
P4413,Solar-Powered Lantern,Personal Care,29.25,-0.67,0.86,53.02,233,3.5,1
P4414,Recycled Paper Planner,Electronics,6.7,-1.33,1.16,41.51,230,4.4,0
P4415,Organic Cotton T-Shirt,Clothing,99.56,-0.93,0.85,86.15,649,4.1,0
P4416,Solar-Powered Lantern,Stationery,61.87,-1.43,1.16,105,836,4.8,0
P4417,Compostable Trash Bags,Electronics,73.44,-0.72,1,70.65,648,4.4,0
P4418,Recycled Paper Planner,Household,69.6,-0.99,1.47,49.96,238,3.6,1
P4419,Compostable Trash Bags,Personal Care,52.05,-1,0.86,54.49,855,4,1
P4420,Eco-Friendly Notebook,Stationery,33.66,-1.31,1.09,26.84,544,3.5,1
P4421,Reusable Water Bottle,Stationery,35.52,-0.52,1.01,84.74,853,3.7,0
P4422,Recycled Paper Planner,Household,76.18,-0.56,1.08,111.82,900,4.4,0
P4423,Compostable Trash Bags,Household,64.89,-0.58,0.94,6.25,491,4.1,1
P4424,Eco-Friendly Notebook,Clothing,98.44,-0.95,1.45,60.05,574,4.7,0
P4425,Biodegradable Phone Case,Stationery,53.86,-1.36,1.4,34.96,351,3.9,0
P4426,Solar-Powered Lantern,Stationery,67.76,-0.99,1.16,98.05,738,4.4,0
P4427,Organic Cotton T-Shirt,Stationery,95.75,-1.37,1.17,56.81,654,3.3,0
P4428,Compostable Trash Bags,Electronics,91.8,-1.25,1.48,17.8,369,3.9,1
P4429,Bamboo Toothbrush,Stationery,92.07,-1.08,1.06,104.68,749,4.5,1
P4430,Organic Cotton T-Shirt,Household,11.1,-1.26,1.14,82.94,879,4.8,1
P4431,Eco-Friendly Notebook,Personal Care,59.12,-0.69,1.11,32.04,942,4.9,1
P4432,Organic Cotton T-Shirt,Clothing,75.45,-0.55,1.17,116.26,123,3.4,1
P4433,Reusable Water Bottle,Personal Care,62.56,-1.02,1,66.2,395,4.8,1
P4434,Biodegradable Phone Case,Personal Care,27.04,-1.11,0.91,113.83,706,3.1,1
P4435,Biodegradable Phone Case,Household,72.74,-0.98,1.37,84.42,578,3.5,0
P4436,Recycled Paper Planner,Personal Care,94.79,-1.37,0.86,6.11,464,4.7,1
P4437,Biodegradable Phone Case,Stationery,17.22,-0.72,0.81,71.59,449,3.6,0
P4438,Biodegradable Phone Case,Personal Care,11.07,-1.37,1.44,57.11,948,3.2,1
P4439,Reusable Water Bottle,Household,77.49,-0.99,1.44,29.13,885,3.9,0
P4440,Solar-Powered Lantern,Stationery,49.89,-1.49,1.05,83.66,531,3,1
P4441,Organic Wool Socks,Personal Care,7.54,-1.45,1.27,32.29,714,3.7,1
P4442,Organic Wool Socks,Stationery,31.15,-0.57,1.29,35.59,540,4.2,0
P4443,Biodegradable Phone Case,Stationery,13.9,-0.54,1.11,63.23,594,3.6,1
P4444,Eco-Friendly Notebook,Stationery,85.59,-1.11,1.36,29.4,497,3.8,1
P4445,Organic Cotton T-Shirt,Electronics,38.98,-0.8,0.82,22.47,124,4.5,0
P4446,Organic Cotton T-Shirt,Clothing,81.87,-1.24,1.1,68.72,812,3.4,0
P4447,Eco-Friendly Notebook,Electronics,60,-0.63,1.19,23.88,624,4.8,1
P4448,Biodegradable Phone Case,Personal Care,76.71,-0.83,1.15,57.99,565,4.7,0
P4449,Recycled Paper Planner,Clothing,39.07,-0.85,1.15,59.87,460,4.6,1
P4450,Eco-Friendly Notebook,Clothing,84.53,-1.07,0.87,112.87,523,4.6,0
P4451,Compostable Trash Bags,Clothing,75.64,-1.06,1.41,84.59,400,4.1,0
P4452,Compostable Trash Bags,Personal Care,83.42,-1.26,0.85,59.84,130,4.5,1
P4453,Solar Charger,Electronics,26.25,-1.1,1.23,83.93,349,3.2,1
P4454,Recycled Paper Planner,Clothing,17.01,-0.54,1.25,47.94,69,4.7,0
P4455,Organic Wool Socks,Stationery,96.93,-1.37,1.06,48.32,745,3.9,1
P4456,Recycled Paper Planner,Clothing,15.05,-0.76,1.46,71.65,680,3.7,0
P4457,Bamboo Toothbrush,Household,72.79,-1.15,1.17,60.87,373,4.7,1
P4458,Eco-Friendly Notebook,Electronics,10.48,-0.85,1.47,107.86,300,4.1,1
P4459,Biodegradable Phone Case,Household,17.54,-0.8,1.43,7.54,589,4.8,0
P4460,Eco-Friendly Notebook,Personal Care,61.94,-0.98,1.28,97.57,766,4.8,1
P4461,Eco-Friendly Notebook,Stationery,65.37,-0.76,1.22,78.6,465,4.5,1
P4462,Organic Cotton T-Shirt,Personal Care,86.53,-0.89,1.04,68.31,708,4.3,0
P4463,Recycled Paper Planner,Personal Care,47,-0.98,0.9,74.08,867,4.7,1
P4464,Biodegradable Phone Case,Household,28.34,-1.39,0.83,44.03,844,3.5,0
P4465,Eco-Friendly Notebook,Electronics,92.95,-0.82,0.92,35.53,601,3.5,1
P4466,Organic Wool Socks,Electronics,87.69,-0.66,1.47,105.22,97,4.2,0
P4467,Compostable Trash Bags,Clothing,87.05,-1.02,1.27,47.82,732,3.1,0
P4468,Biodegradable Phone Case,Electronics,42,-1.36,1.23,32.06,269,3.2,1
P4469,Bamboo Toothbrush,Clothing,34.57,-1.24,1.36,108.8,164,4.8,0
P4470,Biodegradable Phone Case,Clothing,93.3,-1.12,0.88,6.44,517,3.5,1
P4471,Compostable Trash Bags,Clothing,21.18,-0.52,1.36,81.84,985,4.7,0
P4472,Compostable Trash Bags,Household,88.4,-0.66,0.81,59.19,643,4.9,1
P4473,Solar Charger,Electronics,66.05,-1.38,0.91,66.95,931,3.6,1
P4474,Organic Wool Socks,Personal Care,87.1,-0.75,1.15,107.04,840,4,0
P4475,Biodegradable Phone Case,Stationery,29.28,-0.77,1.25,21.88,144,3,0
P4476,Reusable Water Bottle,Clothing,11.04,-1.31,0.85,34.44,869,4.9,1
P4477,Biodegradable Phone Case,Stationery,94.77,-0.72,1.3,8.58,894,3.5,1
P4478,Solar Charger,Household,23.3,-1.13,1.28,26.34,599,3.6,0
P4479,Solar-Powered Lantern,Clothing,44.78,-1.27,1.36,93.66,813,4.9,1
P4480,Solar-Powered Lantern,Household,47.88,-0.59,0.94,18.41,789,3.1,0
P4481,Reusable Water Bottle,Stationery,23.04,-0.96,1.27,89.65,773,3.1,1
P4482,Organic Cotton T-Shirt,Stationery,36.32,-1.44,1.35,106.34,262,5,0
P4483,Eco-Friendly Notebook,Clothing,54.49,-0.9,0.9,103.48,309,4.5,0
P4484,Reusable Water Bottle,Stationery,77.7,-1.44,0.85,54.66,851,3.2,1
P4485,Biodegradable Phone Case,Stationery,65.12,-0.76,0.88,69.06,912,3,1
P4486,Compostable Trash Bags,Stationery,69.53,-1.35,1.38,6.79,517,4.2,1
P4487,Solar-Powered Lantern,Household,6.03,-1.13,1.14,50.2,795,4.3,0
P4488,Solar Charger,Electronics,97.73,-0.73,0.94,33.35,702,4.4,0
P4489,Reusable Water Bottle,Household,66.59,-1.47,1.07,5.05,454,4.6,1
P4490,Recycled Paper Planner,Electronics,94.32,-0.72,1.3,100.4,414,4.1,1
P4491,Organic Wool Socks,Household,74.74,-1.15,1.35,12.12,291,3.3,1
P4492,Solar Charger,Stationery,44.15,-1.35,1.14,11.5,538,3.2,0
P4493,Compostable Trash Bags,Household,97.99,-1.49,1.24,19.72,283,5,1
P4494,Solar-Powered Lantern,Stationery,52.85,-0.63,0.89,119.22,577,4.5,1
P4495,Biodegradable Phone Case,Electronics,12.68,-0.66,0.86,100.52,538,4.5,0
P4496,Organic Wool Socks,Stationery,83.85,-1.39,1.14,114.76,895,4.6,0
P4497,Bamboo Toothbrush,Electronics,14.8,-1.18,1.21,79.61,678,3.9,1
P4498,Organic Wool Socks,Clothing,63.51,-0.97,1.48,63.12,367,4,0
P4499,Organic Cotton T-Shirt,Household,58.81,-1.43,0.89,119.12,583,4.1,1
P4500,Reusable Water Bottle,Stationery,16.03,-1.31,1.13,52.71,471,3,0
P4501,Solar Charger,Household,56.75,-0.76,1.03,54.04,968,4.1,0
P4502,Compostable Trash Bags,Clothing,95.77,-1.35,1.41,11.56,351,3.7,1
P4503,Organic Cotton T-Shirt,Clothing,47.15,-0.79,1.31,50.35,923,3.1,0
P4504,Bamboo Toothbrush,Stationery,27.32,-1.15,1.48,62.16,83,3.3,0
P4505,Biodegradable Phone Case,Clothing,60.18,-1.44,1.08,102.19,772,4.3,0
P4506,Reusable Water Bottle,Household,78.02,-1.25,0.9,22.73,832,4,0
P4507,Recycled Paper Planner,Personal Care,25.35,-0.6,1.33,52.72,286,4.1,1
P4508,Reusable Water Bottle,Household,36.06,-1.47,1.18,90.3,602,4.4,0
P4509,Solar Charger,Electronics,64.72,-0.97,1.08,98.33,345,3,0
P4510,Organic Wool Socks,Stationery,55.33,-1.17,0.99,107.87,807,3.4,0
P4511,Compostable Trash Bags,Electronics,19.57,-0.65,1.48,51.51,164,3.2,0
P4512,Organic Cotton T-Shirt,Personal Care,99.98,-1.04,0.9,101.87,847,3.5,0
P4513,Recycled Paper Planner,Clothing,44.9,-1.21,0.81,85.76,760,3.8,1
P4514,Biodegradable Phone Case,Electronics,5.31,-1.19,1.47,63.28,143,4.4,0
P4515,Organic Cotton T-Shirt,Clothing,94.29,-1.45,1.1,8.64,607,4.9,0
P4516,Solar Charger,Electronics,13.96,-1,1.46,41.16,834,4.6,1
P4517,Biodegradable Phone Case,Electronics,53.5,-1.14,1.35,8.41,308,3.8,0
P4518,Solar Charger,Clothing,89.39,-0.55,0.82,35.55,328,4.6,1
P4519,Bamboo Toothbrush,Clothing,40.34,-0.76,1.15,56.51,209,3.6,0
P4520,Compostable Trash Bags,Personal Care,81.76,-1.47,1.4,36.24,263,3.6,0
P4521,Compostable Trash Bags,Personal Care,63.25,-1.01,0.99,26.14,761,3.2,1
P4522,Bamboo Toothbrush,Personal Care,61.92,-1.4,1.03,8.11,199,3.3,1
P4523,Eco-Friendly Notebook,Clothing,42.77,-0.57,1.14,73.13,882,3.8,0
P4524,Reusable Water Bottle,Household,62.14,-0.62,1.06,58.2,149,3.7,1
P4525,Recycled Paper Planner,Electronics,51.18,-1.39,1.02,18.05,466,4.2,1
P4526,Solar-Powered Lantern,Personal Care,49.36,-1.07,1.02,6.21,788,4.7,0
P4527,Eco-Friendly Notebook,Electronics,30.91,-1.1,0.89,16.63,845,3.2,1
P4528,Solar-Powered Lantern,Electronics,78.63,-1.42,1.31,110.79,371,3.8,0
P4529,Solar Charger,Stationery,44.79,-1.09,0.91,41.84,637,4.9,0
P4530,Bamboo Toothbrush,Clothing,42.81,-1.33,1.44,115.77,557,4.9,0
P4531,Recycled Paper Planner,Household,19.35,-1.48,1.17,116.5,896,4.8,0
P4532,Recycled Paper Planner,Personal Care,87.42,-0.75,1.15,59.52,219,3.6,0
P4533,Reusable Water Bottle,Clothing,22.76,-0.59,1.27,12.21,545,4.5,1
P4534,Organic Wool Socks,Household,24.26,-0.89,1.12,33.93,692,3.8,0
P4535,Reusable Water Bottle,Stationery,41.62,-1.35,0.85,51.12,527,3.7,0
P4536,Eco-Friendly Notebook,Household,86.76,-1.04,1.22,92.45,367,4.8,1
P4537,Biodegradable Phone Case,Electronics,7.1,-1.3,1.02,88.46,232,3.4,0
P4538,Reusable Water Bottle,Household,34.79,-0.84,1.09,83.17,875,4.7,0
P4539,Organic Cotton T-Shirt,Personal Care,66.69,-0.62,1.13,64.63,494,4.9,0
P4540,Organic Cotton T-Shirt,Electronics,87.22,-0.62,1.06,43.79,240,3.2,1
P4541,Bamboo Toothbrush,Electronics,28.04,-0.54,1.08,66.12,914,3.6,1
P4542,Eco-Friendly Notebook,Household,64.49,-1.2,0.99,88.14,284,3.9,1
P4543,Solar Charger,Electronics,15.13,-1.46,1.26,94.55,572,3.8,0
P4544,Eco-Friendly Notebook,Household,58.88,-0.81,1.24,110.21,615,3.2,0
P4545,Organic Cotton T-Shirt,Clothing,7.76,-1.09,1.16,14.82,294,4.9,0
P4546,Organic Cotton T-Shirt,Household,17.53,-1.46,0.93,46.47,679,3.7,0
P4547,Organic Cotton T-Shirt,Household,65.15,-0.77,1.14,22.04,491,4.9,1
P4548,Solar Charger,Electronics,92.4,-0.98,1.31,63.95,514,3.7,1
P4549,Organic Cotton T-Shirt,Household,19.84,-0.72,1.3,48.99,706,4.9,1
P4550,Compostable Trash Bags,Personal Care,24.38,-0.53,1.45,82.53,652,3.8,0
P4551,Compostable Trash Bags,Personal Care,38.62,-0.98,0.95,16.41,530,4.3,0
P4552,Reusable Water Bottle,Clothing,77.81,-1.5,0.91,88.26,570,4.7,0
P4553,Compostable Trash Bags,Household,55.65,-0.51,1.43,52.46,451,4.3,1
P4554,Biodegradable Phone Case,Stationery,53.23,-1.3,1.31,9.39,429,4.3,0
P4555,Recycled Paper Planner,Stationery,75.73,-1,1.34,88.88,54,3.3,1
P4556,Bamboo Toothbrush,Clothing,58,-1.06,1.35,23.05,951,3.8,1
P4557,Reusable Water Bottle,Household,98.73,-1.45,0.87,50.25,964,4.6,0
P4558,Eco-Friendly Notebook,Clothing,7.27,-1.47,0.93,78.63,976,3.4,1
P4559,Solar-Powered Lantern,Stationery,19.65,-0.77,0.94,8.32,783,3,1
P4560,Reusable Water Bottle,Personal Care,53.63,-0.58,1.44,35.48,388,5,1
P4561,Organic Wool Socks,Stationery,96.73,-0.88,1.09,89.91,56,3.6,1
P4562,Biodegradable Phone Case,Personal Care,75.97,-1.45,1.34,17.55,672,3.6,1
P4563,Organic Cotton T-Shirt,Personal Care,89.11,-0.58,0.97,116.72,569,3.5,0
P4564,Eco-Friendly Notebook,Personal Care,27.5,-1.11,1.48,89.46,801,3.4,0
P4565,Biodegradable Phone Case,Stationery,55.43,-0.55,1.03,51.14,85,4.9,1
P4566,Organic Cotton T-Shirt,Personal Care,15.25,-0.81,1.12,93.75,893,3,1
P4567,Solar Charger,Clothing,81.71,-0.99,1.07,6.39,162,3.3,0
P4568,Reusable Water Bottle,Clothing,91.61,-1.1,1.26,10.03,635,4.1,1
P4569,Solar Charger,Personal Care,17.07,-1.42,0.97,98.89,714,4.2,1
P4570,Biodegradable Phone Case,Personal Care,36.41,-1.45,1.18,65.75,621,3.8,0
P4571,Recycled Paper Planner,Household,31.78,-1.02,1.44,11.31,840,3.2,1
P4572,Biodegradable Phone Case,Clothing,33.72,-1.07,0.99,61.72,846,3.4,1
P4573,Solar-Powered Lantern,Personal Care,91.79,-0.62,0.95,44.91,87,4.4,0
P4574,Recycled Paper Planner,Electronics,77.2,-1.45,1.1,92.28,938,4.4,0
P4575,Recycled Paper Planner,Household,43.4,-1.18,0.84,38.86,159,3.6,1
P4576,Compostable Trash Bags,Household,45.5,-0.55,0.87,112.2,76,3.3,0
P4577,Eco-Friendly Notebook,Personal Care,47.93,-1.21,1.13,18.35,57,4.6,1
P4578,Biodegradable Phone Case,Electronics,97.59,-0.76,1.07,37.79,131,3.2,0
P4579,Biodegradable Phone Case,Stationery,98.09,-1.47,1.25,75.52,530,3.2,0
P4580,Solar-Powered Lantern,Electronics,92.52,-1.3,0.88,52.61,505,4.8,1
P4581,Eco-Friendly Notebook,Personal Care,8.62,-1.46,1.42,76.87,477,3.5,1
P4582,Solar-Powered Lantern,Stationery,29.18,-0.65,1.01,58.01,312,4.8,1
P4583,Biodegradable Phone Case,Stationery,87.53,-0.53,1.32,115.4,57,3.3,0
P4584,Biodegradable Phone Case,Stationery,29.13,-1.37,1.32,81.48,147,3.2,0
P4585,Biodegradable Phone Case,Clothing,71.19,-0.89,1.01,41.98,912,3.2,0
P4586,Bamboo Toothbrush,Clothing,48.55,-0.94,1.16,29.74,565,4.2,1
P4587,Recycled Paper Planner,Electronics,71.06,-1.28,1.2,55.47,342,4.8,0
P4588,Organic Wool Socks,Personal Care,56.74,-0.75,0.82,51.13,415,4.8,1
P4589,Compostable Trash Bags,Household,56.12,-0.92,1.21,9.07,821,3.2,0
P4590,Biodegradable Phone Case,Electronics,84.63,-1.13,1.36,89.02,662,4.3,1
P4591,Solar Charger,Personal Care,30.67,-1.24,1.27,74.53,181,3.9,1
P4592,Solar-Powered Lantern,Clothing,75.04,-1.41,1.28,78.74,330,4.4,1
P4593,Biodegradable Phone Case,Personal Care,72.95,-1.27,0.99,28.49,209,3.6,0
P4594,Reusable Water Bottle,Stationery,54.21,-0.76,1.03,101.69,277,4.8,0
P4595,Organic Cotton T-Shirt,Household,64.22,-1.35,1.07,106.63,711,3.4,1
P4596,Recycled Paper Planner,Electronics,52.1,-0.88,1.2,116.42,861,4.3,1
P4597,Bamboo Toothbrush,Electronics,27.97,-1.3,1.03,18.71,868,3.4,0
P4598,Organic Wool Socks,Personal Care,87.78,-1.36,0.85,112.47,907,4.5,0
P4599,Organic Cotton T-Shirt,Household,71.28,-0.5,1.3,18.41,355,3.9,0
P4600,Reusable Water Bottle,Personal Care,82.81,-0.63,1.07,117.69,986,3,1
P4601,Solar-Powered Lantern,Household,82.03,-0.67,1.23,118.98,928,3.4,1
P4602,Organic Cotton T-Shirt,Clothing,35.04,-0.68,0.8,99.5,134,3,1
P4603,Organic Wool Socks,Household,24.22,-1.43,1.31,28.36,900,4.3,0
P4604,Solar Charger,Personal Care,20.94,-1.08,1.18,38.46,372,3.6,0
P4605,Organic Cotton T-Shirt,Clothing,69.71,-1.22,1.39,45.89,82,4.3,0
P4606,Biodegradable Phone Case,Household,25.31,-0.75,1.06,40.76,308,3.3,0
P4607,Reusable Water Bottle,Household,32.27,-0.57,1.19,119.95,379,4.6,1
P4608,Recycled Paper Planner,Clothing,25.11,-0.54,1.21,37.53,205,3.6,1
P4609,Organic Cotton T-Shirt,Personal Care,27.88,-0.82,1.28,108.57,882,3.4,1
P4610,Eco-Friendly Notebook,Household,41.79,-1.24,0.86,70.57,675,4.1,0
P4611,Organic Wool Socks,Electronics,52,-0.53,1.48,35.92,305,3.5,1
P4612,Solar-Powered Lantern,Clothing,98.02,-0.85,1.48,43.05,937,3.3,1
P4613,Organic Wool Socks,Clothing,24.27,-0.6,1.5,108.04,853,3.8,0
P4614,Bamboo Toothbrush,Household,62.05,-0.98,0.95,24.45,530,4.1,0
P4615,Organic Wool Socks,Household,35.58,-0.72,1.26,39.71,103,3.2,0
P4616,Compostable Trash Bags,Personal Care,75.98,-0.92,0.85,5.93,731,4.7,1
P4617,Compostable Trash Bags,Personal Care,36.32,-1.08,0.81,99.29,848,3.3,1
P4618,Recycled Paper Planner,Household,61.9,-1.11,1.26,113.86,524,3.5,0
P4619,Organic Wool Socks,Household,69.71,-1.22,0.83,99.25,282,4.7,1
P4620,Reusable Water Bottle,Stationery,62.51,-1.2,1.43,71.93,312,4.5,1
P4621,Solar-Powered Lantern,Personal Care,57.61,-0.66,0.83,16.73,64,3.5,1
P4622,Recycled Paper Planner,Electronics,22.76,-1.03,1.06,119.61,598,4.2,1
P4623,Reusable Water Bottle,Electronics,89.62,-0.83,0.88,93.27,449,3.5,1
P4624,Organic Wool Socks,Clothing,34.11,-1.23,1.32,27.74,739,3.9,1
P4625,Eco-Friendly Notebook,Clothing,76.19,-1.08,1.48,18.57,486,4.5,0
P4626,Reusable Water Bottle,Clothing,33.82,-0.66,0.85,72.37,685,3.2,1
P4627,Compostable Trash Bags,Household,58.39,-0.76,0.98,93.94,906,4.8,1
P4628,Biodegradable Phone Case,Personal Care,69.09,-1.32,1.43,57.38,379,4.4,1
P4629,Recycled Paper Planner,Clothing,17.21,-0.78,1.23,87.13,588,4.9,0
P4630,Eco-Friendly Notebook,Electronics,7.16,-1.25,1.03,104.84,117,4.9,0
P4631,Reusable Water Bottle,Stationery,15.35,-0.7,1.43,44.08,434,3.1,0
P4632,Biodegradable Phone Case,Stationery,47.85,-0.89,1.36,21.32,269,5,1
P4633,Solar-Powered Lantern,Clothing,16.52,-1.38,1.15,43.92,132,3.5,0
P4634,Recycled Paper Planner,Household,18.83,-1.09,1.3,119.37,863,4.3,1
P4635,Organic Cotton T-Shirt,Household,99.27,-0.87,1.24,26.07,939,3.9,1
P4636,Compostable Trash Bags,Stationery,30.24,-0.62,0.93,59.05,987,3.8,1
P4637,Solar-Powered Lantern,Household,13.38,-0.98,1.19,5.25,616,4.7,0
P4638,Solar-Powered Lantern,Stationery,98.89,-1.13,1.15,36.85,370,4.2,1
P4639,Solar Charger,Household,88.88,-0.77,1.36,64.21,489,3.1,1
P4640,Reusable Water Bottle,Stationery,63.11,-0.73,1.25,63.75,812,4.8,0
P4641,Eco-Friendly Notebook,Personal Care,19.95,-0.81,0.9,29.73,491,3.7,1
P4642,Solar Charger,Clothing,28.59,-1.46,1.07,83.59,158,3.5,0
