Product_ID,Product_Name,Category,Base_Price,Demand_Elasticity,Seasonal_Factor,Competitor_Price,Inventory_Level,Customer_Rating,Green_Certification,Profit_Margin,Inventory_Risk,Adjusted_Elasticity,Competitor_Price_Difference,Green_Certification_Label
P4191,Recycled Paper Planner,Electronics,13.25,-1.24,0.92,38.79,418,3.4,1,0.6584171178138696,34.290401968826906,-4.216,25.54,Certified
P4192,Biodegradable Phone Case,Personal Care,23.69,-0.7,0.94,74.12,510,4.2,1,0.6803831624392876,22.902203102125863,-2.94,50.43000000000001,Certified
P4193,Solar-Powered Lantern,Clothing,66.35,-0.85,1.06,26.19,171,4.6,1,-1.5334096983581518,2.4313602820946665,-3.9099999999999997,-40.16,Certified
P4194,Biodegradable Phone Case,Household,99.37,-1.42,1.1,52.73,909,4.2,0,-0.88450597382894,8.316027335852231,-5.9639999999999995,-46.64000000000001,Non-Certified
P4196,Organic Wool Socks,Clothing,37.28,-0.53,1.18,73.76,394,4.1,1,0.49457700650759223,8.956499599912709,-2.173,36.480000000000004,Certified
P4197,Solar-Powered Lantern,Electronics,42.17,-0.67,1.24,54.98,214,4.9,1,0.2329938159330665,4.092498106741529,-3.2830000000000004,12.809999999999995,Certified
P4198,Organic Cotton T-Shirt,Household,49.4,-1.38,1.21,78.03,57,4.1,1,0.36691016275791366,0.9535918626827719,-5.6579999999999995,28.630000000000003,Certified
P4200,Recycled Paper Planner,Stationery,79.56,-0.94,1.26,29.07,198,4.6,0,-1.736842105263158,1.9751490339725633,-4.324,-50.49,Non-Certified
P4201,Organic Cotton T-Shirt,Personal Care,92.34,-1.47,1.46,75.45,133,4.0,1,-0.2238568588469185,0.9865268617171203,-5.88,-16.89,Certified
P4202,Eco-Friendly Notebook,Electronics,53.65,-1.27,1.11,64.52,412,3.1,1,0.16847489150650957,6.91838156889415,-3.9370000000000003,10.869999999999997,Certified
P4203,Reusable Water Bottle,Clothing,10.73,-1.28,1.27,55.99,184,3.7,1,0.8083586354706198,13.502506035766963,-4.736000000000001,45.260000000000005,Certified
P4204,Bamboo Toothbrush,Personal Care,35.65,-1.31,1.26,71.3,638,4.4,0,0.5,14.20334379661168,-5.764000000000001,35.65,Non-Certified
P4205,Bamboo Toothbrush,Household,24.75,-0.7,1.4,75.17,423,4.6,1,0.6707463083676999,12.207792207792208,-3.2199999999999998,50.42,Certified
P4206,Bamboo Toothbrush,Household,66.21,-0.93,1.2,63.08,397,4.4,1,-0.04961953075459727,4.996727583950059,-4.0920000000000005,-3.1299999999999955,Certified
P4209,Reusable Water Bottle,Electronics,53.49,-1.23,0.96,94.29,612,3.9,1,0.43270760419980914,11.918115535614133,-4.797,40.800000000000004,Certified
P4211,Solar-Powered Lantern,Electronics,46.25,-0.91,1.03,38.96,881,3.8,0,-0.1871149897330595,18.493833639464707,-3.4579999999999997,-7.289999999999999,Non-Certified
P4212,Organic Cotton T-Shirt,Household,94.75,-0.82,0.93,44.97,396,3.1,1,-1.106960195686013,4.49399948931824,-2.542,-49.78,Certified
P4213,Recycled Paper Planner,Electronics,51.9,-1.2,1.27,88.39,640,4.2,1,0.41282950560018106,9.709768937842307,-5.04,36.49,Certified
P4214,Recycled Paper Planner,Electronics,37.03,-1.26,1.29,47.49,812,4.8,1,0.2202568961886713,16.998578567137056,-6.048,10.46,Certified
P4215,Eco-Friendly Notebook,Electronics,87.72,-1.13,1.11,45.42,686,4.0,1,-0.9313077939233817,7.045349042613064,-4.52,-42.3,Certified
P4216,Compostable Trash Bags,Stationery,83.11,-1.01,0.96,76.7,652,4.6,1,-0.08357235984354623,8.171900693859543,-4.646,-6.409999999999997,Certified
P4218,Compostable Trash Bags,Personal Care,65.3,-0.71,1.02,42.01,563,4.2,0,-0.5543918114734587,8.452691949674204,-2.9819999999999998,-23.29,Non-Certified
P4219,Eco-Friendly Notebook,Household,58.2,-1.29,1.47,34.86,686,4.0,1,-0.6695352839931155,8.018327605956472,-5.16,-23.340000000000003,Certified
P4220,Solar Charger,Personal Care,88.4,-0.91,1.17,117.37,249,4.9,1,0.24682627587969666,2.4074718644854394,-4.4590000000000005,28.97,Certified
P4221,Compostable Trash Bags,Household,87.24,-1.1,1.09,52.16,285,3.6,1,-0.6725460122699387,2.997110154840175,-3.9600000000000004,-35.08,Certified
P4222,Bamboo Toothbrush,Electronics,23.24,-0.62,1.28,61.72,791,4.1,0,0.6234607906675309,26.59073795180723,-2.542,38.480000000000004,Non-Certified
P4223,Compostable Trash Bags,Stationery,95.82,-1.36,1.03,74.92,186,4.3,1,-0.27896422851041097,1.884601589144695,-5.848,-20.89999999999999,Certified
P4224,Reusable Water Bottle,Clothing,74.65,-0.68,1.29,54.73,659,3.2,0,-0.3639685729947014,6.843304932060208,-2.176,-19.92000000000001,Non-Certified
P4225,Biodegradable Phone Case,Personal Care,27.76,-0.82,0.98,21.8,213,4.4,0,-0.27339449541284405,7.829500676351231,-3.608,-5.960000000000001,Non-Certified
P4226,Organic Wool Socks,Electronics,73.45,-0.73,0.93,75.21,99,3.9,0,0.023401143464964646,1.4493071872460965,-2.847,1.759999999999991,Non-Certified
P4227,Eco-Friendly Notebook,Personal Care,53.98,-0.87,0.93,22.41,464,4.3,1,-1.4087460954930833,9.24277012194879,-3.7409999999999997,-31.569999999999997,Certified
P4230,Organic Wool Socks,Household,37.27,-1.42,0.87,65.48,240,4.5,1,0.4308185705558949,7.401719049249188,-6.39,28.21,Certified
P4231,Solar Charger,Electronics,33.58,-0.84,1.43,26.73,221,3.6,0,-0.25626636737747843,4.602306567762196,-3.024,-6.849999999999998,Non-Certified
P4232,Biodegradable Phone Case,Household,70.85,-1.38,1.04,40.86,977,4.4,0,-0.733969652471855,13.259323598067423,-6.072,-29.989999999999995,Non-Certified
P4233,Solar-Powered Lantern,Clothing,95.51,-0.9,1.29,36.22,312,3.8,1,-1.6369409166206519,2.5323051525105127,-3.42,-59.290000000000006,Certified
P4234,Biodegradable Phone Case,Household,93.71,-1.14,1.34,66.68,305,3.0,0,-0.4053689262147568,2.428897025915137,-3.42,-27.029999999999987,Non-Certified
P4235,Reusable Water Bottle,Household,17.74,-1.11,1.17,12.48,615,4.2,0,-0.4214743589743588,29.630272020350944,-4.662000000000001,-5.259999999999998,Non-Certified
P4236,Organic Wool Socks,Stationery,26.34,-0.96,1.39,23.9,127,5.0,0,-0.10209205020920509,3.4687511949438172,-4.8,-2.4400000000000013,Non-Certified
P4237,Eco-Friendly Notebook,Household,56.12,-1.23,1.15,65.18,960,3.6,1,0.13899969315741037,14.87495738944498,-4.428,9.06000000000001,Certified
P4238,Bamboo Toothbrush,Household,57.18,-1.24,0.86,79.4,100,4.6,1,0.27984886649874063,2.033561905691533,-5.704,22.220000000000006,Certified
P4239,Recycled Paper Planner,Stationery,26.63,-1.29,0.96,66.35,409,4.5,1,0.5986435568952525,15.998560520715985,-5.805,39.72,Certified
P4241,Solar-Powered Lantern,Personal Care,21.05,-0.9,1.12,97.52,272,3.3,0,0.7841468416735029,11.537156430268068,-2.9699999999999998,76.47,Non-Certified
P4242,Biodegradable Phone Case,Personal Care,37.58,-1.48,1.47,117.27,528,3.3,1,0.679542935107018,9.55784123122373,-4.8839999999999995,79.69,Certified
P4243,Bamboo Toothbrush,Personal Care,19.92,-0.96,0.87,8.39,202,3.7,1,-1.3742550655542314,11.655818677006877,-3.552,-11.530000000000001,Certified
P4245,Organic Wool Socks,Electronics,10.99,-1.16,1.5,51.47,100,3.3,1,0.7864775597435398,6.066120715802245,-3.8279999999999994,40.48,Certified
P4246,Recycled Paper Planner,Household,90.8,-1.2,0.86,48.47,874,4.5,1,-0.8733237053847741,11.192500768363898,-5.3999999999999995,-42.33,Certified
P4247,Reusable Water Bottle,Electronics,72.54,-1.15,1.32,82.54,906,5.0,0,0.12115338017930699,9.461864300573977,-5.75,10.0,Non-Certified
P4248,Compostable Trash Bags,Electronics,12.21,-1.48,1.27,103.9,381,3.1,1,0.8824831568816168,24.570024570024568,-4.588,91.69,Certified
P4253,Reusable Water Bottle,Household,94.82,-0.86,0.94,111.22,964,3.4,1,0.14745549361625612,10.815565438658691,-2.924,16.400000000000006,Certified
P4255,Solar-Powered Lantern,Electronics,37.87,-1.0,1.16,49.25,951,3.7,1,0.23106598984771579,21.64847072106936,-3.7,11.380000000000003,Certified
P4256,Organic Cotton T-Shirt,Stationery,45.63,-1.45,0.91,52.91,518,3.4,0,0.13759213759213748,12.474923717527266,-4.93,7.279999999999994,Non-Certified
P4257,Biodegradable Phone Case,Household,25.76,-1.13,1.36,22.61,301,4.6,0,-0.13931888544891652,8.591751918158566,-5.1979999999999995,-3.150000000000002,Non-Certified
P4259,Reusable Water Bottle,Personal Care,20.05,-1.26,1.31,82.81,606,4.3,1,0.7578794831542085,23.072090765452778,-5.418,62.760000000000005,Certified
P4260,Biodegradable Phone Case,Electronics,30.81,-1.36,1.46,98.85,185,4.6,1,0.6883156297420333,4.1127013556352905,-6.256,68.03999999999999,Certified
P4261,Bamboo Toothbrush,Stationery,49.18,-0.55,0.83,96.82,819,3.2,1,0.49204709770708527,20.063989181614627,-1.7600000000000002,47.63999999999999,Certified
P4262,Solar Charger,Stationery,62.97,-1.17,1.4,65.22,440,4.6,0,0.03449862005519779,4.991038816670071,-5.382,2.25,Non-Certified
P4263,Solar-Powered Lantern,Personal Care,7.52,-0.95,0.87,112.69,236,5.0,1,0.933268258053066,36.07238933724627,-4.75,105.17,Certified
P4264,Organic Cotton T-Shirt,Stationery,14.5,-1.0,1.48,14.98,73,3.6,0,0.03204272363150871,3.401677539608574,-3.6,0.4800000000000004,Non-Certified
P4265,Reusable Water Bottle,Stationery,67.04,-0.72,0.82,58.05,815,4.4,1,-0.15486649440137829,14.825513708597706,-3.168,-8.990000000000009,Certified
P4266,Biodegradable Phone Case,Electronics,41.74,-1.34,0.82,99.72,213,3.6,0,0.5814279983955074,6.2231935208666895,-4.824000000000001,57.98,Non-Certified
P4267,Biodegradable Phone Case,Stationery,73.99,-0.54,1.29,70.21,565,4.4,1,-0.05383848454636094,5.9195093407762,-2.3760000000000003,-3.780000000000001,Certified
P4268,Solar-Powered Lantern,Stationery,65.3,-1.12,1.29,106.58,211,5.0,0,0.38731469318821543,2.504837541697829,-5.6000000000000005,41.28,Non-Certified
P4269,Compostable Trash Bags,Electronics,56.41,-0.99,1.01,83.15,138,4.7,1,0.3215874924834637,2.422153224008804,-4.6530000000000005,26.74000000000001,Certified
P4271,Recycled Paper Planner,Electronics,70.71,-0.65,1.34,54.42,528,4.1,0,-0.2993384785005511,5.572477029363155,-2.665,-16.289999999999992,Non-Certified
P4272,Eco-Friendly Notebook,Household,20.94,-1.36,1.26,107.72,105,4.9,0,0.8056071295952469,3.9796243234638644,-6.664000000000001,86.78,Non-Certified
P4273,Solar-Powered Lantern,Household,76.06,-0.93,1.4,91.18,454,3.3,0,0.16582583899978068,4.26355133165546,-3.069,15.120000000000005,Non-Certified
P4276,Bamboo Toothbrush,Household,81.96,-1.41,1.37,91.31,202,3.5,0,0.10239842295476956,1.7989904279459803,-4.935,9.350000000000009,Non-Certified
P4277,Bamboo Toothbrush,Stationery,42.78,-0.72,1.44,105.87,106,4.3,0,0.5959195239444602,1.7206898342943224,-3.0959999999999996,63.09,Non-Certified
P4278,Bamboo Toothbrush,Personal Care,32.36,-1.39,1.44,107.92,533,4.0,0,0.7001482579688658,11.438160966900151,-5.56,75.56,Non-Certified
P4279,Reusable Water Bottle,Electronics,46.49,-0.93,1.26,82.52,61,4.7,1,0.43662142510906443,1.0413572469928676,-4.371,36.029999999999994,Certified
P4280,Biodegradable Phone Case,Stationery,72.91,-1.37,1.1,104.17,636,4.8,1,0.3000863972352885,7.930075684841834,-6.5760000000000005,31.260000000000005,Certified
P4281,Eco-Friendly Notebook,Clothing,45.97,-0.61,1.33,59.94,272,4.2,1,0.2330663997330664,4.44879874256012,-2.562,13.969999999999999,Certified
P4282,Compostable Trash Bags,Stationery,56.42,-1.41,1.39,50.35,504,4.6,1,-0.12055610724925521,6.42662049020833,-6.485999999999999,-6.07,Certified
P4283,Bamboo Toothbrush,Personal Care,15.36,-1.38,1.03,63.31,211,3.5,0,0.7573842994787553,13.336872977346278,-4.83,47.95,Non-Certified
P4284,Organic Cotton T-Shirt,Household,43.47,-0.82,1.38,15.76,266,3.9,0,-1.758248730964467,4.4341758267404145,-3.198,-27.71,Non-Certified
P4285,Solar Charger,Clothing,62.77,-0.6,1.13,38.39,362,3.4,1,-0.6350612138577755,5.103616095282539,-2.04,-24.380000000000003,Certified
P4286,Compostable Trash Bags,Household,46.0,-1.32,1.49,40.74,614,3.1,0,-0.12911143838978886,8.958272541581557,-4.0920000000000005,-5.259999999999998,Non-Certified
P4287,Eco-Friendly Notebook,Clothing,17.94,-1.38,0.92,86.29,183,3.2,1,0.7920964190520339,11.087683582957682,-4.4159999999999995,68.35000000000001,Certified
P4288,Biodegradable Phone Case,Household,67.94,-1.21,1.28,97.83,818,4.9,0,0.30553000102218136,9.406277597880482,-5.929,29.89,Non-Certified
P4289,Reusable Water Bottle,Personal Care,99.6,-0.97,1.38,70.96,110,4.7,0,-0.40360766629086814,0.8003026599150226,-4.559,-28.64,Non-Certified
P4290,Organic Wool Socks,Household,12.51,-1.23,1.35,59.08,142,3.8,1,0.7882532159783345,8.408088344139504,-4.6739999999999995,46.57,Certified
P4293,Solar-Powered Lantern,Electronics,65.54,-1.24,0.89,45.04,788,4.1,0,-0.45515097690941403,13.509204431293352,-5.084,-20.500000000000007,Non-Certified
P4295,Compostable Trash Bags,Electronics,47.18,-0.81,1.29,64.3,66,4.1,1,0.2662519440124417,1.084416928734091,-3.3209999999999997,17.119999999999997,Certified
P4296,Reusable Water Bottle,Electronics,89.96,-1.48,1.19,119.73,829,4.0,1,0.24864277958740508,7.7438712256801345,-5.92,29.77000000000001,Certified
P4297,Solar Charger,Electronics,19.73,-0.53,0.94,117.06,555,5.0,0,0.8314539552366308,29.925267709827352,-2.6500000000000004,97.33,Non-Certified
P4298,Solar Charger,Electronics,27.57,-1.17,1.24,114.59,181,3.6,1,0.7594030892748059,5.294441129324769,-4.212,87.02000000000001,Certified
P4299,Compostable Trash Bags,Personal Care,50.58,-0.65,1.01,77.04,884,4.6,1,0.3434579439252337,17.304221525355384,-2.9899999999999998,26.460000000000008,Certified
P4300,Bamboo Toothbrush,Personal Care,52.3,-1.11,1.38,85.2,248,4.4,1,0.3861502347417841,3.4361404383850145,-4.884000000000001,32.900000000000006,Certified
P4301,Biodegradable Phone Case,Personal Care,13.87,-0.52,1.43,99.36,354,3.6,1,0.8604066022544283,17.848049571193048,-1.872,85.49,Certified
P4303,Eco-Friendly Notebook,Electronics,53.56,-0.94,0.98,92.76,754,4.8,0,0.42259594652867616,14.364969288686346,-4.512,39.2,Non-Certified
P4304,Biodegradable Phone Case,Clothing,38.02,-0.62,0.84,94.62,579,3.5,0,0.5981822024941873,18.129555872848876,-2.17,56.6,Non-Certified
P4306,Organic Wool Socks,Personal Care,38.89,-0.57,1.01,101.35,76,3.5,1,0.6162802170695609,1.9348810684616933,-1.9949999999999999,62.459999999999994,Certified
P4307,Recycled Paper Planner,Personal Care,40.84,-0.75,0.82,97.64,421,3.2,0,0.5817287996722654,12.571367143642055,-2.4000000000000004,56.8,Non-Certified
P4308,Solar-Powered Lantern,Clothing,18.05,-0.82,0.82,66.04,464,4.8,1,0.7266807995154453,31.349233159921628,-3.9359999999999995,47.99000000000001,Certified
P4310,Eco-Friendly Notebook,Household,42.28,-0.89,1.3,114.76,191,4.4,1,0.631578947368421,3.47500181937268,-3.9160000000000004,72.48,Certified
P4311,Solar-Powered Lantern,Household,87.94,-1.46,1.37,71.78,896,3.1,0,-0.225132348843689,7.437054793497225,-4.526,-16.159999999999997,Non-Certified
P4312,Recycled Paper Planner,Stationery,44.0,-1.07,1.28,108.54,281,3.0,1,0.5946194951170076,4.989346590909091,-3.21,64.54,Certified
P4314,Recycled Paper Planner,Clothing,41.05,-0.76,1.04,65.91,632,5.0,1,0.37718100439993935,14.803710297011149,-3.8,24.86,Certified
P4315,Eco-Friendly Notebook,Clothing,66.99,-0.54,0.91,60.16,981,3.3,0,-0.11353058510638296,16.09228210213432,-1.782,-6.829999999999998,Non-Certified
P4316,Solar Charger,Electronics,25.43,-1.47,1.32,101.93,402,3.8,1,0.750515059354459,11.975833839774069,-5.585999999999999,76.5,Certified
P4318,Eco-Friendly Notebook,Stationery,24.58,-1.13,1.13,59.61,454,3.4,0,0.58765307834256,16.345399166168626,-3.8419999999999996,35.03,Non-Certified
P4319,Bamboo Toothbrush,Electronics,83.01,-1.1,0.8,52.12,911,4.9,1,-0.5926707597851114,13.718226719672328,-5.390000000000001,-30.890000000000008,Certified
P4320,Eco-Friendly Notebook,Stationery,64.19,-1.31,1.26,68.12,308,4.9,0,0.057692307692307786,3.808139031694102,-6.4190000000000005,3.930000000000007,Non-Certified
P4321,Biodegradable Phone Case,Personal Care,28.77,-1.11,1.35,106.7,995,3.1,1,0.7303655107778819,25.6182494625317,-3.4410000000000003,77.93,Certified
P4322,Reusable Water Bottle,Stationery,99.99,-0.75,0.85,51.01,254,4.1,0,-0.9602038815918447,2.9885341475324005,-3.0749999999999997,-48.98,Non-Certified
P4325,Biodegradable Phone Case,Household,81.27,-0.62,0.8,93.76,781,4.6,0,0.13321245733788406,12.012427710102127,-2.852,12.490000000000009,Non-Certified
P4326,Solar-Powered Lantern,Electronics,99.43,-1.48,1.09,44.23,748,4.2,1,-1.2480217047253,6.901725154481461,-6.216,-55.20000000000001,Certified
P4327,Solar-Powered Lantern,Personal Care,33.63,-1.08,0.88,110.38,886,3.7,0,0.6953252400797246,29.93809639661557,-3.9960000000000004,76.75,Non-Certified
P4328,Compostable Trash Bags,Household,57.9,-1.28,0.95,70.2,517,4.0,0,0.17521367521367526,9.399145532224344,-5.12,12.300000000000004,Non-Certified
P4329,Solar-Powered Lantern,Personal Care,72.96,-0.6,1.04,50.54,573,3.1,1,-0.4436090225563909,7.551556174089069,-1.8599999999999999,-22.419999999999995,Certified
P4330,Compostable Trash Bags,Electronics,95.43,-1.3,1.13,100.23,470,4.3,1,0.04788985333732412,4.3584743114306095,-5.59,4.799999999999997,Certified
P4331,Biodegradable Phone Case,Electronics,68.14,-0.67,0.9,83.86,345,3.8,0,0.18745528261388025,5.625672634771549,-2.546,15.719999999999999,Non-Certified
P4332,Solar-Powered Lantern,Electronics,85.54,-0.92,1.44,115.39,600,3.6,1,0.2586879278966981,4.871015509313382,-3.3120000000000003,29.849999999999994,Certified
P4334,Reusable Water Bottle,Clothing,44.93,-1.43,0.87,72.14,943,4.2,0,0.37718325478236764,24.12437226746075,-6.006,27.21,Non-Certified
P4336,Compostable Trash Bags,Electronics,19.7,-0.72,1.01,64.64,422,4.9,1,0.6952351485148515,21.209227521736945,-3.528,44.94,Certified
P4337,Solar-Powered Lantern,Clothing,29.71,-0.77,1.15,75.64,617,4.6,0,0.6072184029613961,18.05862467621793,-3.542,45.93,Non-Certified
P4338,Eco-Friendly Notebook,Clothing,74.19,-1.15,0.98,77.22,893,4.9,1,0.039238539238539254,12.282308798974503,-5.635,3.030000000000001,Certified
P4339,Solar Charger,Personal Care,42.2,-1.08,1.06,113.11,88,4.8,1,0.626911855715675,1.9672717517660732,-5.184,70.91,Certified
P4340,Organic Wool Socks,Personal Care,78.73,-1.36,0.89,44.62,785,4.2,0,-0.7644554011653969,11.203130597105451,-5.712000000000001,-34.11000000000001,Non-Certified
P4341,Eco-Friendly Notebook,Personal Care,57.16,-0.61,1.12,61.73,817,3.8,1,0.0740320751660457,12.761796461061682,-2.318,4.57,Certified
P4342,Reusable Water Bottle,Household,84.3,-0.71,1.43,101.22,919,3.7,0,0.16716064018968585,7.623456022032535,-2.627,16.92,Non-Certified
P4343,Bamboo Toothbrush,Household,28.11,-0.7,1.19,118.82,294,3.4,1,0.7634236660494866,8.78900119279302,-2.38,90.71,Certified
P4344,Organic Wool Socks,Electronics,72.16,-0.88,1.07,56.59,991,3.5,0,-0.2751369499911644,12.834925503035828,-3.08,-15.569999999999993,Non-Certified
P4345,Recycled Paper Planner,Stationery,21.01,-1.34,1.4,48.05,151,3.2,1,0.5627471383975026,5.13360984565173,-4.288,27.039999999999996,Certified
P4347,Biodegradable Phone Case,Electronics,59.35,-1.03,1.1,21.34,830,4.3,0,-1.7811621368322401,12.71348701845753,-4.429,-38.010000000000005,Non-Certified
P4348,Compostable Trash Bags,Household,54.56,-1.42,1.15,85.65,90,3.5,1,0.36298890834792763,1.4344001020017851,-4.97,31.090000000000003,Certified
P4349,Organic Wool Socks,Personal Care,42.21,-1.27,1.33,77.12,922,3.9,1,0.45267116182572614,16.423432426125725,-4.953,34.910000000000004,Certified
P4350,Recycled Paper Planner,Stationery,71.75,-0.53,1.2,93.36,555,3.0,1,0.2314695801199657,6.445993031358886,-1.59,21.61,Certified
P4351,Compostable Trash Bags,Electronics,45.89,-1.48,0.94,58.07,236,3.8,1,0.20974685724126055,5.470992150517194,-5.624,12.18,Certified
P4352,Solar Charger,Household,28.55,-1.24,1.16,62.08,824,3.3,0,0.5401095360824743,24.880729512651733,-4.092,33.53,Non-Certified
P4353,Organic Cotton T-Shirt,Clothing,18.12,-0.75,1.3,90.32,806,3.6,1,0.7993799822852081,34.21633554083885,-2.7,72.19999999999999,Certified
P4355,Solar Charger,Electronics,72.88,-1.1,1.5,118.64,388,3.3,1,0.38570465273095084,3.549213318697402,-3.63,45.760000000000005,Certified
P4356,Solar Charger,Household,34.77,-1.29,1.18,44.35,672,4.3,1,0.21600901916572712,16.37881867770287,-5.547,9.579999999999998,Certified
P4357,Bamboo Toothbrush,Personal Care,88.12,-1.17,1.29,113.83,759,3.7,0,0.22586312922779578,6.676941591276166,-4.329,25.709999999999994,Non-Certified
P4358,Compostable Trash Bags,Stationery,76.83,-1.32,1.13,37.18,234,4.0,0,-1.0664335664335665,2.695296707245856,-5.28,-39.65,Non-Certified
P4359,Organic Wool Socks,Household,18.81,-0.84,1.0,35.45,347,3.7,0,0.4693935119887166,18.447634237107923,-3.108,16.640000000000004,Non-Certified
P4361,Organic Cotton T-Shirt,Personal Care,55.21,-1.0,1.1,26.12,566,5.0,1,-1.1137059724349156,9.319787258566464,-5.0,-29.09,Certified
P4362,Organic Wool Socks,Stationery,59.97,-1.16,1.33,84.31,278,4.8,1,0.2886964772862057,3.485451999182548,-5.568,24.340000000000003,Certified
